operatorId,geohash,address,lat,lng,acCount,dcCount,hdcCount,maxPowerKw
PL*A1Y,0OKH5tfN,"Częstochowa, Adama Próchnika, -",50.786694,19.146778,2,0,0,22.0
PL*A1Y,0OKH6Bx9,"Częstochowa, Józefa Mireckiego, -",50.780361,19.149639,2,0,0,22.0
PL*8BA,0OKHYeK2,"Częstochowa, Sabinowska, 92",50.7834778,19.0990061,0,1,0,30.0
PL*GWP,0OKHb7to,"Częstochowa, Jagiellońska, 48",50.7876162,19.1158336,2,0,0,22.0
PL*A1Y,0OKHs0qz,"Częstochowa, Adama Bienia, -",50.7715,19.144528,2,0,0,22.0
PL*WUA,0OKHuSZi,"Częstochowa, Bohaterów Katynia, 37",50.77146544,19.15087536,1,2,0,120.0
PL*A1Y,0OKHuegT,"Częstochowa, Rakowska, -",50.772111,19.15375,2,0,0,22.0
PL*GWP,0OKHxRlg,"Częstochowa, Jagiellońska, 48",50.7876515,19.11734,0,0,4,175.0
PL*GWN,0OKHxl~l,"Częstochowa, Jagiellońska, 38/40",50.786994,19.123081,2,0,0,22.0
PL*A1Y,0OKHyqGB,"Częstochowa, Jana Lechonia, -",50.779,19.136583,2,0,0,22.0
PL*A1Y,0OKHy~4v,"Częstochowa, Botaniczna, -",50.784222,19.137556,2,0,0,22.0
PL*BB4,0OKHz0_z,"Częstochowa, Aleja Niepodległości, 26",50.78886,19.133516,1,2,0,100.0
PL*3T1,0OKHzBgj,"Częstochowa, Jagiellońska 30, N/A",50.785044,19.128074,1,2,0,60.0
PL*ABF,0OKHzJoD,"Częstochowa, Żródlana, 15",50.785,19.131058,0,0,0,0.0
PL*A1Y,0OKHzc8T,"Częstochowa, Równoległa, -",50.789444,19.131417,2,0,0,22.0
PL*JMG,0OKHzn3P,"Częstochowa, Aleja Niepodległości, 30",50.7866451,19.1350237,2,0,0,11.0
PL*EON,0OKNBe0H,"Częstochowa, Bugajska, 6/8",50.766878,19.165247,1,1,0,50.0
PL*BB4,0OKOdo1Z,"Olsztyn k. Częstochowy, Kazimierza Wielkiego dz. nr 1926/11, 27",50.752251,19.278679,2,0,0,22.0
PL*PKN,0OKRiwWD,"Lgota, Częstochowska, 90",50.847721,19.045086,1,1,0,50.0
PL*A1Y,0OKS00rx,"Częstochowa, Jarosława Iwaszkiewicza, 4",50.838306,19.123361,2,0,0,22.0
PL*A1Y,0OKS0Alg,"Częstochowa, Kiedrzyńska, 97",50.833528,19.117111,2,0,0,22.0
PL*A1Y,0OKS0vss,"Częstochowa, Krzysztofa Kamila Baczyńskiego, 4",50.83598515,19.12705936,2,0,0,22.0
PL*A1Y,0OKS2SZ1,"Częstochowa, Bronisława Czecha, -",50.837333,19.12925,2,0,0,22.0
PL*A1Y,0OKS3mya,"Częstochowa, Wincentego Witosa, -",50.84125,19.135444,2,0,0,22.0
PL*A1Y,0OKS3ro~,"Częstochowa, Jerzego Kukuczki, 4",50.83986069,19.13770323,2,0,0,22.0
PL*BB4,0OKSGj2G,"Częstochowa, ul. Wyszyńskiego 1 / Kordeckiego 2, 1",50.8128446,19.09135233,2,0,0,22.0
PL*A1Y,0OKSI65y,"Częstochowa, Juliusza Słowackiego, -",50.803889,19.104861,2,0,0,22.0
PL*A1Y,0OKSJDIN,"Częstochowa, Świętej Barbary, -",50.807472,19.095556,2,0,0,22.0
PL*A1Y,0OKSJbPn,"Częstochowa, 7 Kamienic, -",50.810444,19.098722,2,0,0,22.0
PL*WUA,0OKSJpKF,"Częstochowa, Pułaskiego, 30",50.80663412,19.10273256,1,2,0,120.0
PL*A1Y,0OKSKIES,"Częstochowa, Zygmunta Krasińskiego, -",50.800778,19.107917,2,0,0,22.0
PL*Q55,0OKSKqs4,"Częstochowa, Ambulatoryjna 5, N/A",50.80147,19.116005,1,2,0,60.0
PL*A1Y,0OKSKtLU,"Częstochowa, Marii Skłodowskiej-Curie, 20",50.802611,19.113778,2,0,0,22.0
PL*GWN,0OKSKw7a,"Częstochowa, Korczaka, 11",50.803663,19.1121437,1,0,0,11.0
PL*A1Y,0OKSL7tt,"Częstochowa, Jerzego Waszyngtona, -",50.809778,19.116139,2,0,0,22.0
PL*A1Y,0OKSLcVC,"Częstochowa, Karola Szymanowskiego, -",50.810806,19.108028,2,0,0,22.0
PL*A1Y,0OKSLpKF,"Częstochowa, Śląska, -",50.806917,19.113917,2,0,0,22.0
PL*BB4,0OKSMrUs,"Częstochowa, Popiełuszki, 2",50.813457,19.104359,2,0,0,22.0
PL*A1Y,0OKSNZFQ,"Częstochowa, Ignacego Mościckiego, -",50.820611,19.096972,2,0,0,22.0
PL*A1Y,0OKSOFkg,"Częstochowa, Racławicka, 39A",50.8135322,19.1062017,2,0,0,22.0
PL*A1Y,0OKSOVw1,"Częstochowa, Okólna, -",50.817333,19.106389,2,0,0,22.0
PL*A1Y,0OKSOhWm,"Częstochowa, Racławicka, -",50.813389,19.111333,2,0,0,22.0
PL*A1Y,0OKSPuQu,"Częstochowa, Dominika Zbierskiego, -",50.819167,19.114722,2,0,0,22.0
PL*MYE,0OKSTmyH,"Częstochowa, Bialska, 104/118",50.82955593,19.09072366,1,0,0,22.0
PL*A1Y,0OKSYCMc,"Częstochowa, Generała Leopolda Okulickiego, -",50.823111,19.095583,2,0,0,22.0
PL*GWN,0OKSYJ26,"Częstochowa, Gen. Leopolda Okulickiego, 62/68",50.8244212,19.0980687,0,0,2,150.0
PL*GWN,0OKSYPOj,"Częstochowa, Generała Leopolda Okulickiego, 50",50.8245677,19.098903,0,2,0,140.0
PL*GWN,0OKSYqE8,"Częstochowa, Szajnowicza - Iwanowa, 39",50.8234001,19.1042999,1,0,0,11.0
PL*A1Y,0OKSY~5i,"Częstochowa, Szajnowicza-Iwanowa, 57",50.8277188,19.1047576,2,0,0,22.0
PL*PKN,0OKS_L0T,"Częstochowa, Warszawska, 324/334",50.835107,19.153933,1,2,0,100.0
PL*A1Y,0OKSaHMJ,"Częstochowa, Okólna, -",50.825,19.106722,2,0,0,22.0
PL*Q55,0OKSbTNZ,"Częstochowa, Polskiego Czerwonego Krzyża 1, N/A",50.831955,19.10745,1,2,0,60.0
PL*A1Y,0OKSbc3v,"Częstochowa, Obrońców Westerplatte, 33",50.83275,19.109417,2,0,0,22.0
PL*A1Y,0OKSh_XA,"Częstochowa, plac Daszyńskiego, -",50.811444,19.125972,2,0,0,22.0
PL*Q55,0OKSi~4_,"Częstochowa, Garbarska 3, N/A",50.805683,19.138235,1,2,0,60.0
PL*BB4,0OKSj0Xo,"Częstochowa, Mirowska, 26",50.81140731,19.13331694,2,0,0,22.0
PL*GWN,0OKSjM4C,"Częstochowa, aleja Wojska Polskiego, 207",50.807956,19.13074,1,2,4,150.0
PL*A1Y,0OKSlJoQ,"Częstochowa, Adama Jerzego Czartoryskiego, 15",50.818361,19.119861,2,0,0,22.0
PL*A1Y,0OKSlc9B,"Częstochowa, Generała Ignacego Prądzyńskiego, -",50.821694,19.119667,2,0,0,22.0
PL*BB4,0OKSm3yf,"Częstochowa, Jaskrowska, 22",50.817359,19.135142,2,0,0,22.0
PL*A1Y,0OKSmeLu,"Częstochowa, Kazimierza Knauera, -",50.816139,19.132056,2,0,0,22.0
PL*GWN,0OKSnhqy,"Częstochowa, Jaskrowska, 39",50.8175873,19.1340502,0,0,2,150.0
PL*A1Y,0OKSo4bY,"Częstochowa, Generała Wilhelma Orlik-Rückemanna, -",50.804333,19.146833,2,0,0,22.0
PL*WUA,0OKSpcVK,"Częstochowa, Faradaya, 21",50.811214,19.14103863,1,2,0,120.0
PL*A1Y,0OKSqXY2,"Częstochowa, Legionów, 52",50.806333,19.151333,2,0,0,22.0
PL*A1Y,0OKSqYRa,"Częstochowa, Marysia, -",50.803861,19.151694,4,0,0,22.0
PL*FEH,0OKStGYk,"Częstochowa, Drogowców, 1",50.81862862,19.14033428,0,0,2,150.0
PL*PKN,0OKStGYk,"Częstochowa, Wojska Polskiego, 258",50.818836,19.140024,0,0,2,180.0
PL*BB4,0OKStN9X,"Częstochowa, Drogowców, 8",50.81972,19.141734,1,2,0,50.0
PL*A1Y,0OKSwd5A,"Częstochowa, Dekabrystów, -",50.827944,19.119667,2,0,0,22.0
PL*A1Y,0OKSxMQH,"Częstochowa, Jerzego Kurpińskiego-Ponurego, -",50.830306,19.118833,2,0,0,22.0
PL*7R5,0OKTiAlj,"Częstochowa, Generała Stanisława Sosabowskiego, 21",50.844806,19.127884,0,0,0,0.0
PL*GWN,0OKTiAlj,"Częstochowa, Generała Stanisława Sosabowskiego, 21",50.844806,19.127884,1,0,2,150.0
PL*A1Y,0OKTih_2,"Częstochowa, Stefana Starzyńskiego, -",50.846028,19.133889,2,0,0,22.0
PL*GWP,0OKTppLI,"Częstochowa, Makuszyńskiego, 78/80",50.8513327,19.1471576,0,1,0,25.0
PL*GWP,0OKTprDC,"Częstochowa, Makuszyńskiego, 74/76",50.8507859,19.1477001,1,2,0,60.0
PL*GWP,0OKTpu6R,"Częstochowa, Makuszyńskiego, 74/76",50.852171,19.149035,1,1,0,24.0
PL*JMG,0OKWTxSf,"Kuźnica Kiedrzyńska, Wincentego Witosa, 135",50.92005,19.08886,2,0,0,22.0
PL*A1Y,0OKYUaxX,"Częstochowa, Kontkiewicza, -",50.837222,19.164833,2,0,0,22.0
PL*C41,0OKmAvKY,"Złoty Potok, Kościuszki, 2",50.714934,19.43434,2,0,0,22.0
PL*SSS,0OLbQGaO,"Żłobnica, Milenijna, 13a",51.2201296,19.2496523,1,2,0,50.0
PL*C41,0OLiiP4l,"Gidle, Niesulów, 3",50.978554,19.484149,1,0,0,22.0
PL*PKN,0OLk19nE,"Stobiecko Szlacheckie (Autostrada A1), Stobiecko Szlacheckie, 25A",51.107863,19.389154,0,0,9,1200.0
PL*PKN,0OLk3RV5,"Stobiecko Szlacheckie (Autostrada A1), Stobiecko Szlacheckie, 29A",51.10725,19.390674,0,0,2,180.0
PL*ANW,0OLkP6N5,"Radomsko, Łódzka 2A, -",51.0839793,19.3794912,1,0,2,180.0
PL*GWN,0OLkP6N5,"Radomsko, Portowa 8, 12",51.083795,19.379472,0,2,8,400.0
PL*IOY,0OLkPhal,"Radomsko, Portowa, 14",51.08204629,19.37518839,0,0,6,350.0
NL*TNM,0OLklR9l,"Radomsko, Aristide Merloniego 1, N/A",51.084802,19.381006,0,2,0,100.0
PL*WUA,0OLmDJYk,"Radomsko, Reymonta, 48",51.07065062,19.4381619,1,3,0,100.0
PL*GWP,0OLmDwlQ,"Radomsko, Metalurgii, 5",51.0728432,19.4409886,0,2,0,120.0
PL*GWN,0OLmIEsq,"Radomsko, Prymasa Wyszyńskiego, 14",51.0661001,19.4471001,1,0,0,11.0
PL*3T1,0OM0qeA~,"Sieradz, Polskiej Organizacji Wojskowej 80, N/A",51.595692,18.713941,1,2,0,60.0
PL*KM8,0OM0rRvL,"Sieradz, Zakładników, 79/83",51.60101407,18.71085153,1,2,0,120.0
PL*Q55,0OM2AJeC,"Sieradz, Łokietka, 2",51.592988,18.7239932,1,1,0,50.0
PL*GWN,0OM2AfSQ,"Sieradz, Wojska Polskiego, 11",51.596944,18.725167,1,2,0,50.0
PL*BYN,0OM2CVS4,"Sieradz, Sienkiewicza, 1",51.597465,18.7315064,2,0,0,22.0
PL*PKN,0OM7a0AZ,"Paprotnia, Paprotnia, 23a",51.573794,18.935428,1,2,0,100.0
PL*JKN,0OM8GoGQ,"Sieradz, Stawiszcze 39A, 39",51.60341471,18.82798127,1,0,1,240.0
PL*JKN,0OM8OnLe,"Grabowiec, Stawiszcze, 6",51.6048831,18.8493936,0,2,0,40.0
PL*WUA,0OMC3cHQ,"Lututów, Wieruszowska, 44",51.37106215,18.4267431,1,2,0,120.0
PL*GWN,0OMI5EAN,"Lututów, MOP Chojny, S8",51.357443,18.522718,0,2,0,35.0
PL*C41,0OML9VV_,"Złoczew, Parkowa, 12",51.415825,18.6107063,2,0,0,22.0
PL*8BA,0OMXuQ2g,"Lubanów, Przemysłowa, 12",51.649966,18.4472982,1,0,0,22.0
PL*GWN,0OM_Lunf,"Zduńska Wola, Łaska, 34",51.5985001,18.9398001,1,0,0,11.0
PL*FEH,0OM_MVaW,"Zduńska Wola, Sieradzka, 64",51.607971,18.919004,0,0,2,150.0
PL*3T1,0OM_Ppqn,"Zduńska Wola, Opiesińska 6, N/A",51.60854,18.938728,1,2,0,60.0
PL*Q55,0OM_g4Tu,"Zduńska Wola, Łaska, 101",51.5946199,18.9491421,1,1,0,50.0
PL*WUA,0OM_j0U1,"Zduńska Wola, Długa, 3",51.601615,18.95715,1,2,0,120.0
PL*8BA,0OMdDyAj,"Błaszki, Przemysłowa, 12",51.6444752,18.4747536,1,0,0,22.0
PL*GWN,0OMwypzq,"Dąbrowa Wielka, MOP Dąbrowa Wielka, S8",51.527129,18.697421,0,0,0,0.0
PL*GJC,0OMx7e84,"Sieradz, 1 Maja, 120",51.57968286,18.71506069,0,0,2,180.0
PL*ELP,0OMx_tpQ,"Sieradz, Jana Pawła II, 63A",51.5833118,18.7193204,0,0,2,150.0
PL*GWN,0OMzUXyP,"Sieradz, Jana Pawła II, 59",51.586227,18.722574,0,2,0,50.0
PL*UTH,0ON24bGx,"Uniejów, abp. Jakuba Świnki, -",51.9693468,18.7910344,3,0,2,150.0
PL*UTH,0ON29PrN,"Uniejów, Długa, 7",51.983841,18.792177,2,0,0,22.0
PL*NOX,0ON6zSvR,"Poddębice, Adama Mickiewicza, 26",51.8860524,18.953601,2,0,0,22.0
PL*GWN,0ONdZ~YX,"Turek, Komunalna, 2",52.0195338,18.4886798,1,2,2,150.0
PL*3T1,0ONdx2pm,"Turek, Kolska Szosa 9, N/A",52.01881,18.508615,1,2,0,60.0
PL*FEH,0ONdxejM,"Turek, Kolska Szosa, 3/5",52.018871,18.506414,0,0,2,150.0
PL*F66,0ONdz8hm,"Turek, aleja NSZZ Solidarność, 17",52.019335,18.521216,1,2,0,120.0
PL*Q55,0ONdzIGz,"Turek, kard. Stefana Wyszyńskiego 1, N/A",52.015318,18.51507,1,2,0,60.0
PL*E8Y,0ONfDazm,"Przykona, Laski 10, _",51.995709,18.560598,1,1,0,30.0
PL*3T1,0OO1S2rV,"Pabianice, Grobelna 9, N/A",51.662454,19.354885,1,2,0,60.0
PL*GWP,0OO1S6cm,"Piabianice, Grobelna, 8a",51.661264,19.357101,2,0,0,11.0
PL*FEH,0OO1l_d7,"Pabianice, Myśliwska, 34/B",51.657029,19.390411,1,0,0,11.0
PL*BPE,0OO2XSgi,"Czyżeminek, Czyżeminek 63, N/A",51.632833,19.437306,0,2,2,200.0
PL*P2W,0OO2XZNx,"Rzgów, MOP I GUZEW PN, 1",51.634377,19.437799,0,2,0,120.0
PL*GWN,0OO3moFB,"Rzgów, Żeromskiego, 8",51.647276,19.487228,0,0,2,150.0
PL*3T1,0OOWogGu,"Łask, Warszawska 49, N/A",51.5917591,19.1435785,1,2,0,60.0
PL*PXG,0OOc55P6,"Dobroń, Wrocławska 18A, _",51.623476,19.235043,0,2,0,60.0
PL*EY2,0OOc55P6,"Dobroń, Wrocławska 18, _",51.623475,19.234583,1,1,0,30.0
PL*NOX,0OOcnRnN,"Łask, Wakacyjna, 11",51.6115536,19.2157414,2,0,0,22.0
PL*C41,0OOcwnpV,"Łask, Leśników Polskich, 1c",51.615682,19.211879,2,0,0,22.0
PL*GWN,0OOfI0J4,"Chechło, Pabianicka, 15",51.6402356,19.2755398,0,0,2,150.0
PL*GWN,0OOg0Z76,"Bełchatów, 1 Maja, 63",51.364775,19.38373,1,2,0,50.0
PL*Q55,0OOgPWlJ,"Bełchatów, Wyszyńskiego 2, N/A",51.349471,19.371029,1,2,0,60.0
PL*ANW,0OOgaBsa,"Bełchatów, Wojska Polskiego, 119",51.350787,19.370234,1,2,0,60.0
PL*8BA,0OOgaaj2,"Bełchatów, Kolejowa, 6",51.3528079,19.37423,2,0,0,11.0
PL*GWN,0OOgahOw,"Bełchatów, Armii Krajowej, 5",51.3508186,19.3750923,1,0,0,11.0
PL*8BA,0OOgamWL,"Bełchatów, Kolejowa, 6",51.3524074,19.3760576,2,0,0,11.0
PL*X7M,0OOgayDe,"Bełchatów, Kolejowa, 6",51.353306,19.375717,1,2,0,50.0
PL*GWN,0OOgc~Js,"Bełchatów, Kościuszki, 9",51.366062,19.368216,1,2,0,50.0
PL*Q55,0OOgfcv6,"Bełchatów, Sienkiewicza, 42",51.37089,19.3729051,1,1,0,50.0
PL*3T1,0OOgxY~7,"Bełchatów, Świętej Faustyny Kowalskiej 2, N/A",51.359497,19.384442,1,2,0,50.0
PL*GWN,0OOr0SsS,"Piotrków Trybunalski, aleja Generała Władysława Sikorskiego, 52",51.408216,19.6464849,0,0,2,150.0
PL*GWN,0OOr53fx,"Piotrków Trybunalski, Sikorskiego, 5",51.4047001,19.6725001,1,0,0,11.0
PL*Q55,0OOr5XVx,"Piotrków Trybunalski, Kostromska 70, N/A",51.404987,19.666824,1,2,0,60.0
PL*WUA,0OOr5mLg,"Piotrków Trybunalski, Dmowskiego, 28B",51.4012077,19.673187,1,2,0,120.0
PL*3T1,0OOrVspj,"Rokszyce, Rokszyce 1 nr 46A, N/A",51.412004,19.60933,1,2,0,60.0
PL*7R5,0OOrzf~5,"Piotrków Trybunalski, Aleja Generała Władysława Sikorskiego, 13/17",51.404868,19.660257,0,0,0,0.0
PL*GWN,0OOrzf~5,"Piotrków Trybunalski, Aleja Generała Władysława Sikorskiego, 13/17",51.404868,19.660257,1,0,2,150.0
PL*1GW,0OOr~UYp,"Piotrków Trybunalski, Wojska Polskiego 102, _",51.414958,19.676769,1,1,0,22.0
PL*3T1,0OOr~X9e,"Piotrków Trybunalski, Wojska Polskiego 121, N/A",51.415859,19.678724,1,2,0,60.0
PL*PHB,0OOu6YlI,"Piotrków Trybunalski, Cała, 45E",51.44138848,19.67979097,0,0,0,0.0
PL*B21,0OOuysXN,"Piotrków Trybunalski, Nowowiejska, 28",51.440145,19.663394,2,0,4,200.0
PL*GWP,0OP4NVG8,"Stryków, Kiełmina, 78",51.8769509,19.5341215,1,2,0,120.0
PL*GWN,0OP4_e7M,"Stryków, Warszawska, 1",51.892532,19.593571,1,2,0,50.0
PL*2E5,0OP5pL6T,"Stryków, Ozorkowska, 96a",51.906475,19.58296,0,0,0,0.0
PL*NOX,0OP6TAIc,"Stryków, ul. Cesarka, 2",51.8826188,19.6110045,2,0,0,22.0
PL*7R5,0OP9NtpW,"Głowno, Autostrada A1, 1",52.006185,19.54292,0,0,0,0.0
PL*GWN,0OP9PQTv,"Głowno, Autostrada A1, 1",52.006854,19.544799,0,0,2,150.0
PL*FHD,0OPABDDa,"Szadek, Łaska, 7",51.686056,18.985583,1,1,0,50.0
PL*FEH,0OPO9dD3,"Aleksandrów Łódzki, Senatorska, 4",51.811135,19.317389,0,2,0,60.0
PL*GWP,0OPPhs1K,"Aleksandrów Łódzki, Plac Kościuszki, 7",51.8193542,19.3014817,3,0,0,11.0
PL*Q55,0OPPobiY,"Aleksandrów Łódzki, Konstantynowska, 1",51.8151234,19.3187308,0,0,0,0.0
PL*GWN,0OPPof3c,"Aleksandrów Łódzki, Wojska Polskiego, 80",51.8173001,19.3190001,1,0,0,11.0
PL*Q55,0OPPozA6,"Aleksandrów Łódzki, Konstantynowska 1, N/A",51.815384,19.321028,1,2,0,60.0
PL*PKN,0OPcCOlI,"Stary Chrząstów, Stary Chrząstów, 17",51.944546,19.176499,1,2,0,100.0
PL*PKN,0OPcCmno,"Stary Chrząstów, Stary Chrząstów, 18",51.944944,19.178861,1,2,0,100.0
PL*FEH,0OPeOGPk,"Ozorków, ul. Lotnicza 5, 5",51.956132,19.282615,1,0,0,11.0
PL*Q55,0OPeP3Qj,"Ozorków, Listopadowa 8, N/A",51.964743,19.288252,1,2,0,60.0
PL*GWN,0OPg6At3,"Łódź, Pabianicka, 245",51.702432,19.414165,0,2,0,50.0
PL*GWN,0OPg6hf4,"Łódź, Pabianicka, 274",51.7029268,19.4190237,0,2,2,190.0
PL*GWP,0OPgvVAu,"Łódź, Pabianicka, 255",51.701071,19.4130403,4,0,0,22.0
PL*1SN,0OPh81fo,"Łódź, Konstantynowska, 8",51.7623417,19.4083028,2,0,0,22.0
PL*3T1,0OPhSa3w,"Konstantynów Łódzki, Spółdzielcza 1, N/A",51.748592,19.35157,1,2,0,60.0
PL*79P,0OPhidcS,"Łódź, Zamiejska, 1",51.7286443,19.39382316,0,0,0,0.0
PL*3P8,0OPhoQ9j,"Łódź, Maczka, 35",51.7274266,19.402778,0,2,0,120.0
PL*PKN,0OPhu3_x,"Łódź, Obywatelska, 181B",51.740226,19.420925,1,1,0,50.0
PL*GWN,0OPhynvd,"Łódź, Armii Krajowej, 47",51.7475001,19.3987001,1,0,0,11.0
PL*Q55,0OPhyoyS,"Łódź, Armii Krajowej 41, N/A",51.745886,19.399645,1,2,0,60.0
PL*WUA,0OPi0esb,"Łódź, Łazowskiego, 44",51.71692825,19.47328254,1,2,0,120.0
PL*Q55,0OPiSJdw,"Łódź, Rudzka 78, N/A",51.702867,19.438312,1,2,0,60.0
PL*Q55,0OPiX1gR,"Łódź, Pabianicka, 116",51.7231927,19.441308,1,1,0,50.0
PL*JMG,0OPiXBsq,"Łódź, Pabianicka, 119/131",51.718704,19.436295,1,1,0,22.0
PL*EON,0OPig9z3,"Rzgów, Łódzka, 40",51.684852,19.477148,0,1,0,50.0
PL*JMG,0OPikiv_,"Starowa Góra, Centralna, 40",51.69052,19.476276,0,0,2,150.0
PL*1SN,0OPiw6e1,"Łódź, Aleja Matek Polskich, 21",51.7047707,19.4775729,2,0,0,22.0
PL*WUA,0OPizQDL,"Łowicz, Katarzynów, 1",51.7101333,19.4792625,2,4,0,120.0
PL*Q55,0OPizQDL,"Łódź, Paradna 41, N/A",51.710292,19.478564,1,2,0,60.0
PL*GWP,0OPizpj8,"Łódź, Kolumny, 1",51.7083997,19.4877383,2,0,4,175.0
PL*1SN,0OPj02vu,"Łódź, Plac Zwycięstwa, -",51.761214,19.476094,2,0,0,22.0
PL*1SN,0OPj0A6W,"Łódź, Stanisława Wigury, -",51.757286,19.469083,2,0,0,22.0
PL*1SN,0OPj0cNs,"Łódź, Dowborczyków, 36",51.7607444,19.470775,2,0,0,22.0
PL*NOX,0OPj1G0u,"Łódź, Dowborczyków, 18",51.764278,19.470389,2,0,0,22.0
PL*1SN,0OPj1QrX,"Łódź, Dowborczyków, 9",51.765472,19.469444,2,0,0,22.0
PL*GWN,0OPj20lM,"Łódź, Aleja marsz. Józefa Piłsudskiego, 73",51.760585,19.485421,0,0,2,150.0
PL*WUA,0OPj28FE,"Łódź, al. marsz. Józefa Piłsudskiego, 85",51.761171,19.486716,1,2,0,50.0
PL*GWP,0OPj3hkZ,"Łódź, Dr. Stefana Kopcińskiego, 62",51.762823,19.48528,3,2,0,50.0
PL*6X4,0OPj3yJX,"Łódź, Wydawnicza, 12",51.7648694,19.4859598,1,0,0,22.0
PL*GWP,0OPj69UW,"Łódź, Niciarniana, 51/53",51.750585,19.509337,1,1,0,25.0
PL*Q55,0OPj6YfQ,"Łódź, Stanisława Przybyszewskiego 197A, N/A",51.748584,19.504135,1,2,0,60.0
PL*DPJ,0OPj8X3C,"Łódź, al. marsz. Józefa Piłsudskiego, 86",51.762371,19.491686,2,0,0,22.0
PL*MYE,0OPj9s2u,"Łódź, al, Piłsudskiego, 100",51.76358816,19.4994554,1,2,0,50.0
PL*WUA,0OPjCi6m,"Łódź, Pabianicka, 79",51.7244111,19.4426971,1,2,0,120.0
PL*WUA,0OPjEYdP,"Łódź, Obywatelska, 137",51.7376729,19.42710514,1,1,0,120.0
PL*Q55,0OPjFETV,"Łódź, Nowe Sady 1, N/A",51.7418,19.423604,1,2,0,60.0
PL*GWN,0OPjGnH5,"Łódź, Obywatelska, 85",51.7367001,19.4415001,1,0,0,11.0
PL*K9D,0OPjH3q3,"Łódź, Generała Walerego Wróblewskiego, 19/23, 93-578",51.7446528,19.4432423,2,0,0,22.0
PL*3T1,0OPjHfAf,"Łódź, Generała Walerego Wróblewskiego 68, N/A",51.745044,19.439032,1,2,0,60.0
PL*GWN,0OPjIWk9,"Łódź, Pabianicka, 59A",51.7277891,19.4476156,0,0,2,185.0
PL*1SN,0OPjJ3C_,"Łódź, aleje Politechniki, 91",51.7343125,19.45267,2,0,0,22.0
PL*1SN,0OPjJ7bL,"Łódź, Pabianicka, 56",51.733203,19.455614,2,0,0,22.0
PL*GWN,0OPjJ7bL,"Łódź, Sanocka, 2",51.732903,19.456329,1,2,0,50.0
PL*1SN,0OPjN3q9,"Łódź, Generała Walerego Wróblewskiego, 7b",51.7446454,19.4540405,2,0,0,22.0
PL*ANW,0OPjSPFf,"Łódź, aleja Jana Pawła II, 36",51.7484259,19.4389152,1,2,0,120.0
PL*8BA,0OPjSa9S,"Łódź, aleja Jana Pawła II, 30",51.7494405,19.4395392,2,0,0,22.0
PL*8BA,0OPjSfUe,"Łódź, aleja Jana Pawła II, 30",51.7509673,19.4390638,2,0,0,22.0
PL*GWN,0OPjUIYe,"Łódź, Unii Lubelskiej, 2",51.7574309,19.42651,2,2,0,50.0
PL*Q55,0OPjUkKv,"Łódź, Karolewska, 53",51.7583,19.4295479,0,0,0,0.0
PL*GWN,0OPjVyD9,"Łódź, 6 Sierpnia 90-001, 1",51.764749,19.431252,2,0,0,22.0
PL*DEJ,0OPjWi62,"Łódź, Łąkowa, 29",51.75706,19.4429,2,0,0,22.0
PL*6XQ,0OPjWn6i,"Łódź, Łąkowa, -",51.7590748,19.4431614,2,0,0,22.0
PL*1SN,0OPjWuKN,"Łódź, Łąkowa, 42",51.757508,19.444989,2,0,0,22.0
PL*ELP,0OPjYV8_,"Łódź, Rajmunda Rembielińskiego, 16",51.7505605,19.447327,0,1,2,150.0
PL*ELE,0OPjYYdy,"Lodz, Aleje Politechniki 1, Łódź, N/A",51.7489415,19.4488081,0,4,2,180.0
PL*JMG,0OPjYiS6,"Łódź, aleje Politechniki, 10",51.7462236,19.452584,4,0,0,22.0
PL*1SN,0OPjZrOa,"Łódź, Wólczańska, 195",51.751556,19.455639,2,0,0,22.0
PL*JMG,0OPjZueL,"Łódź, Wólczańska, 180",51.7531201,19.4561857,2,0,0,22.0
PL*1SN,0OPjbQDW,"Łódź, aleja Tadeusza Kościuszki, 128",51.754358,19.45723,2,0,0,22.0
PL*Z75,0OPjc6fb,"Łódź, aleja Kościuszki, 80/82",51.760442,19.456109,2,0,0,22.0
PL*1SN,0OPjcy~5,"Łódź, Wólczańska, 112",51.759781,19.453992,2,0,0,22.0
PL*1SN,0OPjeASW,"Łódź, aleja Tadeusza Kościuszki, 116",51.757072,19.456525,2,0,0,22.0
PL*1SN,0OPjeGgv,"Łódź, Piotrkowska, 172/180",51.757778,19.459,2,0,0,22.0
PL*JMG,0OPjeQXT,"Łódź, Piotrkowska, 157a",51.7598002,19.457113,3,0,0,11.0
PL*Y97,0OPjeddi,"Łódź, Nawrot, 3",51.7623889,19.4596626,2,0,0,22.0
PL*GWN,0OPjen6o,"Łódź, Al. J. Piłsudskiego, 15/23",51.759186,19.465127,1,2,0,50.0
PL*ANW,0OPjg92y,"Łódź, Mazurska, 4",51.7294641,19.4771112,1,2,0,120.0
PL*GWN,0OPjiD3V,"Łódź, Rzgowska, 136",51.7252034,19.481464,0,0,2,150.0
PL*1GW,0OPjiKQm,"Łódź, Rzgowska 142/146, _",51.723629,19.482672,1,1,0,22.0
PL*Q55,0OPjk6fl,"Łódź, Ulica Generała Jarosława Dąbrowskiego 17/21, N/A",51.738082,19.477731,1,2,0,60.0
PL*GWN,0OPjmECK,"Łódź, Jana Kilińskiego, 296",51.735848,19.479073,1,0,2,150.0
